title,address,price,area,bath,room,property_type,description,year,parking,near_cc,near_school,near_parks,near_avenue,security,elevator,rest_area,pool
"Linda Casa De Playa, Amoblada Y Equipa 3 Era Fila En Exclusiva","Call, Asia, Cañete, Lima, Peru  Asia, Provincia de Cañete, Gobierno Regional de Lima",275000.0,250,5,6,Casa,"5 camas, 2 pisos, playa arenas, 3 era Fila, amoblado y equipado, 3 años de antiguedad, vista al mar, impecable, guardianía, dos plantas, parámetros para 2 piso.",0,0,0,0,0,0,1,0,0,0
Venta de Hermosa Casa de Playa en Cerro Azul Cañete,"Cerro Azul, Cañete, Perú  Cerro Azul, Cañete, Lima",165000.0,180,4,4,Casa,Venta de Hermosa Casa de Playa en Cerro Azul Cañete,1987,1,1,0,1,1,0,0,1,0
SE VENDE CASA EN CARABAYLLO,"Av. Perimétrica 890, Carabayllo, Perú  Carabayllo, Lima, Lima",48919.0,84,2,3,Casa,SE VENDE LINDA CASA EN CONDOMINIO EL OLIVAR DE CARABAYLLO,2015,1,1,1,1,1,0,0,0,0
"REMATO hotel en MANCORA de 2,000 m2","Máncora Piura Perú, Máncora, Perú  Mancora, Talara, Piura",199000.0,2620,8,8,Casa,👋 𝑶𝑪𝑨𝑺𝑰𝑶́𝑵 𝑽𝒆𝒏𝒕𝒂 𝒅𝒆 𝑯𝒐𝒕𝒆𝒍 𝒆𝒏 𝑴𝒂́𝒏𝒄𝒐𝒓𝒂 - 𝑷𝒊𝒖𝒓𝒂 🌊,2009,1,1,1,1,0,0,0,1,0
En venta espectacular casa a primera linea de playa,"Mancora, Talara, Piura",3125000.0,390,4,5,Casa,"Se vende espectacular villa a primera linea de playa, a unos pocos pasos de la arena.",0,1,0,0,0,0,1,0,1,1
"Se Vende Hermosa Casa En Punta Hermosaurb La Planicie,","José Pardo, Punta Hermosa, Perú  Punta Hermosa, Lima, Lima",420000.0,160,3,5,Casa,Espalda De Tratoria Don Angeloa 2 Cuadras De La Bajada A La Playa Caballeroszona Residencial Y Exclusiva,0,0,0,0,0,0,0,0,0,0
Vendo Exclusiva Casa Equipada En Condominio El Coral,"Condominio Playa Coral, 1S, Asia, Perú  Asia, Cañete, Lima",299000.0,250,5,5,Casa,"Se vende casa con muchas comodidades ya que pertenece a un increible club house , lo que hace el verano de familia y amigos mas divertido!",2019,1,0,0,0,0,0,0,0,0
Totoritas - Vendo casa a 1/2 cuadra del malecón - 4 Dorm.-Finos acabados - Totalmente remodelada en el 2021,"Playa Las Totoritas, Perú  Mala, Cañete, Lima",450000.0,105,4,4,Casa,"⁃ CALLE LORD COCHRANE MZ D, LOTE 2A",1996,0,0,0,1,0,0,0,1,0
"Vendo Preciosa Casa con Piscina, Totalmente Amoblada en Playa Pulpos","Calle Luau, Punta Hermosa, Perú  Lurin, Lima, Lima",315000.0,316,7,6,Casa,"Esta bella casa de 02 pisos mas azotea esta ubicada en la Urb. Prolongación Jahuay - Playa Pulpos - Lurín, cuenta con las siguientes bondades:",2015,0,0,0,0,1,0,0,1,0
VENTA DE CASA DE DOS PISOS EN PLAYA YACILA,"PLAYA YACILA, Yacila, Perú  Paita, Paita, Piura",70000.0,134,2,5,Casa,"Casa de dos pisos ubicado en 3era fila en la playa yacila, cerca al restaurant “El caracol”",0,0,0,0,0,0,0,0,0,0
En Venta Paracas: Hermosa Casa en Club Nautico Las Velas,"Las Velas Condo, Avenida A, Perú  Paracas, Pisco, Ica",280000.0,300,4,5,Casa,***Cotacto: Enrique Angulo *** 979*798*485***,2013,1,0,0,0,0,0,0,1,0
¡GRAN OPORTUNIDAD! SE VENDE CASA COMO TERRENO EN LA MEJOR ZONA DE MOLLENDO PARA CONSTRUIR TU VISIÓN IDEAL Y REALIZAR TU PROYECTO,"C. Blondel 442, Mollendo 04416, Perú  Mollendo, Islay, Arequipa",149950.0,260,1,3,Casa,"¡Oportunidad única! Venta de casa como terreno en la mejor ubicación de Mollendo, en Calle Mayor Blondell paralela a la cuadra 4 de Calle Comercio. Esta casa/terreno cuenta con una zonificación excepcional que te permitirá construir la propiedad de tus sueños con infinitas posibilidades. Desde una elegante casa residencial o casa de verano hasta un moderno local comercial, todo ello de acuerdo con las especificaciones y permisos municipales vigentes.",1973,0,1,1,1,1,0,0,1,0
Disfruta Cada Verano En Tu Casa Propia!!,"Mollendo, Islay, Arequipa",130000.0,252,4,5,Casa,"En venta casita de dos pisos con maravillosa vista al mar, cerca a la bajada a la playa, en Urb. Miramar, Mollendo. Es una zona tranquila y tiene parques cerca a la propiedad.",1986,0,0,0,1,1,0,0,1,0
VENTA CASA CERCA ESTADIO - MOLLENDO,"1SD, Mollendo, Islay, Arequipa, 04416, PER  Mollendo, Islay, Arequipa",120000.0,90,3,5,Casa,¡¡¡VENTA !!! CASA CERCA ESTADIO - MOLLENDO,0,0,0,1,1,1,0,0,1,0
¡¡¡VENTA!!! CASA DE PLAYA CON PISCINA EN MEJA- MOLLENDO,"Distrito de Mollendo, Provincia de Islay, Arequipa",170000.0,109,3,3,Casa,¡¡¡VENTA!!! CASA DE PLAYA CON PISCINA EN MEJA - MOLLENDO,0,1,0,0,1,0,0,0,0,1
CASA DE PLAYA EN ALQ/VENTA EN MOLLENDO,"Mollendo, Islay, Arequipa",195000.0,239,3,4,Casa,LINDA CASA EN CONDOMINIO URBAIZACION PRIVADA DE ALBATROS.,2010,1,0,0,0,0,0,0,1,0
"EN VENTA ACOGEDORA CASA DE PLAYA CON PISCINA EN LAS DELICIAS, TRUJILLO","Moche, Trujillo, Libertad",390000.0,306,7,5,Casa,"En VENTA, Bonita y Acogedora CASA de PLAYA con PISCINA en el 3er piso, ubicada en la zona más Exclusiva de la Playa Las Delicias",2014,1,1,0,1,0,0,0,1,1
"EN VENTA ACOGEDORA CASA DE PLAYA CON PISCINA EN LAS DELICIAS, TRUJILLO","Las Delicias, Moche, Perú  Moche, Trujillo, La Libertad",420000.0,170,7,5,Casa,"En VENTA, Bonita y Acogedora CASA de PLAYA con PISCINA en el 3er piso, ubicada en la zona más Exclusiva de la Playa Las Delicias",2015,1,0,0,0,0,0,0,1,1
"TRIPLEX 180m2, 3HAB, AV. LOS CONSTRUCTORES - LA MOLINA","Av. Los Constructores & Los Industriales, La Molina, Perú  La Molina, Lima, Lima",169000.0,180,3,3,Departamento,"TRIPLEX 180m2, 3HAB, AV. LOS CONSTRUCTORES - LA MOLINA",2012,1,1,1,1,1,0,0,1,0
CASA EN CONDOMINIO en ALQUILER / VENTA en LA MOLINA,"La Molina, Lima, Lima",530000.0,333,2,4,Casa,Sin Muebles,2007,1,0,0,0,0,0,0,1,0
Casa De Playa En Venta Restaurant - Hospedaje,"La Molina, Provincia de Lima, Provincia de Lima",345000.0,300,8,6,Casa,"Se Vende Casa con (2) dos Frentes, un frente a la Av. El Bosque y el otro frente a la Av. Los Barcos.",0,1,0,0,0,0,0,0,0,0
Linda Casa de Playa !,"Punta Hermosa, Lima, Lima",370000.0,174,3,4,Casa,"Cuenta con Sala,Comedor, Sala de Estar, 3 Dormitorios, 3 Baños completos, Dormitorio y baño de servicio, Piscina, Parrilla, Cochera para 2 vehículos.",0,1,0,0,0,0,0,0,1,1
VENTA HERMOSA CASA EN SOL DE LA MOLINA,"Montecarlo 150, Sol De La Molina 1 Etapa, Lima, Perú  La Molina, Lima, Lima",515000.0,328,3,3,Casa,Contactar con : Patricia Naranjo. Celular : 99822----,2008,1,1,1,1,1,0,0,1,0
"CASA COMO TERRENO VISTA AL MAR, PARQUE Y CIUDAD","Callao, Callao",460000.0,294,2,5,Casa,LINDA VISTA AL MAR Y A LA CIUDAD,1932,0,1,1,1,0,0,0,1,0
VENTA DE CASA EN PUNTA HERMOSA,"Jorge Chávez, Punta Hermosa, Perú  Punta Hermosa, Lima, Lima",318000.0,160,4,3,Casa,CONTACTO: ANGELA TOVAR,0,1,0,0,0,0,0,0,1,0
Alquiler por noche/semana/mes o casa en VENTA en VICHAYITO con 42m de frente y salida al mar,"Los Órganos, Talara, Piura",520000.0,2600,2,3,Casa,“LA CASA DE VICHAYITO”,2023,1,0,0,0,0,0,0,1,0
"Venta de casa Hotel en Vichayito de 1,918 m2 DE ESTRENO","Vichayito - Piura, Vichayito, Perú  Los Órganos, Talara, Piura",364000.0,1918,7,7,Casa,👋🚨𝐕𝐞𝐧𝐝𝐨 𝐂𝐚𝐬𝐚 𝐜𝐨𝐧 𝐏𝐫𝐨𝐲𝐞𝐜𝐭𝐨 𝐇𝐨𝐭𝐞𝐥𝐞𝐫𝐨 𝐞𝐧 𝐕𝐢𝐜𝐡𝐚𝐲𝐢𝐭𝐨 .🌊,2021,1,0,0,0,0,0,0,1,0
VENTA DE LINDA CASA EN VICHAYITO,"Los Organos, Talara, Piura",210000.0,350,3,3,Casa,VENTA DE LINDA CASA EN VICHAYITO,2023,1,0,0,0,0,0,0,0,0
Venta de casa de playa en VICHAYITO de 534 m2 de estreno,"Vichayito - Piura, Vichayito, Perú  Los Órganos, Talara, Piura",315000.0,534,5,4,Casa,🚨👋𝐕𝐞𝐧𝐭𝐚 𝐝𝐞 𝐂𝐚𝐬𝐚 𝐞𝐧 𝐕𝐢𝐜𝐡𝐚𝐲𝐢𝐭𝐨.,2022,1,0,0,0,1,0,0,1,0
Casa Hospedaje en venta de 550 m2 en Los Organos,"RVFG+CG2, Organos 20840, Perú  Los Organos, Talara, Piura",73000.0,200,1,3,Casa,Venta de casa de playa en Los Organos en Talara,2017,1,0,0,0,0,0,0,0,0
EL DEPARTAMENTO IDEAL PARA TUS VACACIONES,"Mejia, Arequipa, Perú  Mejia, Islay, Arequipa",219270.0,146,3,4,Departamento,"Lindo departamento ,en pleno corazón de Mejia de",2023,1,0,0,0,0,0,0,1,0
Se Vende Bellísima Casa de Playa en Lomas del Mar - Amoblado y Equipado,"Playa Lomas del Mar, Cerro Azul, Perú  Cerro Azul, Cañete, Lima",398000.0,264,5,5,Casa,Playa desarrollada por el Arq. Mario Lara.,2014,1,0,0,0,0,0,0,1,0
Venta de casa de playa en el condominio La Jolla Asia,"CONDOMINIO La Jolla, Carretera Panamericana Sur, Asia, Perú  Asia, Cañete, Lima",750000.0,300,8,7,Casa,Vendo casa de lujo de Playa en Asia en:,2017,1,1,0,0,1,1,0,1,0
"En Venta: Simpática Casa de Playa en Primera Fila en Punta Corrientes, Km 122.3","Punta Corrientes, Cerro Azul, Perú  Cerro Azul, Cañete, Lima",180000.0,200,2,3,Casa,"La Asociacón Punta Corrientes se encuentra en el km 122,3 de la Panamericana Sur, solamente 1h y 15min de Lima. Es una playa muy simpática, familiar, segura y amplia. La casa se ubica en primera fila con excepcional vista al mar. Fácil aceso a la playa con escaleras.",2002,1,0,0,0,0,0,0,1,0
"MARAVILLOSA CASA DE PLAYA EN VENTA, PLAYA POSEIDÓN, PUCUSANA","Club Nautico Poseidon, Pucusana, Perú  Pucusana, Lima, Lima",1600000.0,662,7,6,Casa,"¡Esta maravillosa casa de playa ubicada en el exclusivo Club Náutico Poseidón, Pucusana es UN SUEÑO! Diseñada y construida con gran maestría por el renombrado arquitecto Miguel Rodrigo Mazure, ofrece una vista panorámica insuperable desde el Club Náutico Poseidón hasta la Bahía de Pucusana y la Punta en Callao. Las amplias terrazas con piscina, área de jacuzzi y parrilla, ofrecen unas vistas maravillosas al mar y a la bahía de Pucusana. La sala con chimenea y comedor para 18 personas, tienen techos altos con mamparas para disfrutar de la misma vista desde adentro. Cuenta con 6 habitaciones, cada una con su baño incorporado. El dormitorio principal con cama King, walk-in closet, aire acondicionado y su propia terraza con la mejor vista panorámica. También cuenta con una sala de estar con TV, un baño de visita, otro baño completo cerca de la piscina, una moderna cocina amplia con comedor diario y full equipada. Además, cuenta con dos cuartos de servicio con un baño que comparten, un depósito y una amplia lavandería. Viene con 4 estacionamientos y Seguridad para todo el año.",2017,1,0,0,0,0,1,0,1,1
ESPECTACULAR CASA DE PLAYA AMOBLADA EN VENTA EN PLAYA LAS LOMAS DEL MAR,"Lomas de Mar, Cerro Azul, Perú  Cerro Azul, Provincia de Cañete, Gobierno Regional de Lima",489000.0,410,4,5,Casa,"Casi de ESTRENO!!! LA MEJOR VISTA AL MAR DESDE ESTA CASA QUE PARECE ITALIANA!!! . Preciosa casa de playa amoblada en venta en Playa Las Lomas del Mar, km 121.6 ( al costado de la playa puerto Fiel) playa construida por Graña y Montero con 4 ascensores. Club House al costado de la arena y las piscinas a unos pasos de la arena también. La Casa se vende finamente amoblada, con menaje, línea blanca y equipos. Tiene 400m2 de terreno y 410m2 de área construida. Cuenta con una terraza amplia, techada y una linda piscina con vista al infinito. Cuenta con 5 dormitorios de muy buen tamaño. Total camas: 1 king cuarto principal, 4 camas Queen, 8 camas en camarote.",2017,0,0,0,0,0,0,1,1,1
HERMOSA Y ACOGEDORA FINCA DE 6750 M2 EN VENTA - SAN MIGUEL DE CHEQUI - HURAZ - REGION ANCHAS,"Independencia, Huaraz, Ancash",650000.0,6750,6,6,Casa,INFORMES CON SOLEDAD TORRES,2010,1,0,1,0,1,0,0,1,0
Venta de Casa en Huaraz,"Independencia, Huaraz, Ancash",185000.0,200,6,5,Casa,VENTA DE CASA EN HUARAZ EN LA URBANIZACION LOS QUENUALES,2002,1,0,0,0,0,0,0,1,0
"EN VENTA HERMOSA CASA CON PISCINA EN HUANCHACO, TRUJILLO","Av la Ribera 805, Huanchaco, Perú  Distrito de Huanchaco, Trujillo, La Libertad",380000.0,340,5,5,Casa,"En VENTA, Bonita y Acogedora CASA de PLAYA de 3 pisos, PISCINA con iluminación decorativa, ubicada en el balneario de Huanchaco",2019,1,1,1,1,1,0,0,1,1
Venta de Casa - Local en Huaraz Jr. José Olaya Urb. José Olaya,"Jose Olaya, Huaraz, Perú  Huaraz, Huaraz, Ancash",85000.0,83,2,1,Casa,"MantyObras Inmobiliaria tiene a la venta una CASA-LOCAL ubicado en el Jirón José Olaya, Urb. José Olaya, Distrito y Provincia de Huaraz, Departamento de Ancash.",2007,0,1,0,1,0,0,0,0,0
Punta Hermosa Se Vende Bella Casa En Playa Caballeros Primera Fila Frente Al Mar,"Condominio La Ponderosa, Distrito de El Carmen, Provincia de Chincha, Perú  El Carmen, Chincha, Ica",1250000.0,430,7,6,Casa,"Moderna casa de 4 niveles con ascensor en todos los pisos, acabados de primera vista al mar.",2018,0,0,0,0,0,0,1,0,0
"Venta de Casa y Local Comercial en Av Leoncio Prado, Huacho","Huacho, Huaura, Lima",150000.0,241,4,7,Casa,CONTACTO: JENNY MATENCIO/ CEL: 9.3.2.2.5.7.3----,0,0,1,1,1,1,0,0,1,0
SE VENDE CASA DE PLAYA O PROYECTO EN CONSTRUCCION,"La Rivera, Huanchaco, Perú  Distrito de Huanchaco, Trujillo, La Libertad",230000.0,260,13,11,Casa,"SE VENDE AMPLIA CASA DE PLAYA EN CONSTRUCCION, DE 260MTS2 , EN LA RIVERA DE HUANCHACO Y A TAN SOLO 20 MTS DE LA PLAYA, PROYECTO IDEAL PARA HOTEL, CONSTA:",2022,0,0,0,0,0,0,0,0,0
"SE VENDE HERMOSA CASA DE PLAYA CON PISCINA HUANCHACO COCHERA 5 AUTOS 889M² $245,000.00","Huanchaco, Trujillo, Perú  Huanchaco, Trujillo, La Libertad",245000.0,889,5,7,Casa,"Hermosa Casa de playa con amplios espacios, iluminados y ventilados, su área de terrenos es At: 522 metros, ideal para una familia que desea albergar buenas experiencias, cuenta con piscina, habitaciones con baño, jardines amplios y estacionamiento para 5 autos.",2018,1,0,1,0,0,0,0,1,1
REMATE DE CASA EN HUANCHACO 155 M2- CERRITO DE LA VIRGEN ID 210928,"Pasaje 8, Huanchaco Tradicional, Huanchaco, Trujillo, La Libertad, 13000, PER  Huanchaco, Trujillo, La Libertad",80000.0,155,2,2,Casa,CASA EN VENTA - CERRITO DE LA VIRGEN,2012,0,0,1,1,1,0,0,1,0
EN VENTA HERMOSA CASA CON PISCINA EN HUANCHACO,"Huanchaco, Trujillo, Perú  Distrito de Huanchaco, Trujillo, La Libertad",365000.0,210,7,5,Casa,"En VENTA, Bonita y Acogedora CASA de PLAYA de 3 pisos, PISCINA con iluminación decorativa, ubicada en el balneario de Huanchaco",0,1,0,0,0,0,0,0,1,1
"SE VENDE CASA DE PLAYA CON PISCINA HUANCHACO 4 PISOS 460M² $370,000.00","Huanchaco, Trujillo, Perú  Huanchaco, Trujillo, La Libertad",370000.0,460,5,5,Casa,CASA EN HUANCHACO TRADICIONAL A 2 CUADRAS DE LA PLAYA,2019,1,0,0,0,0,0,0,1,0
"Hermosa Casa De Playa Con Piscina En Huanchaco 869m² $270,000.00","Huanchaco, Trujillo, Perú  Huanchaco, Trujillo, La Libertad",270000.0,889,5,7,Casa,"Hermosa Casa de playa con amplios espacios, iluminados y ventilados, su área de terrenos es At: 522 metros, ideal para una familia que desea albergar buenas experiencias, cuenta con piscina, habitaciones con baño, jardines amplios y estacionamiento para 5 autos.",2018,1,0,1,1,1,0,0,1,1
Vendo Casa En Huanchaco Calle Las Palmeras 461m² ID 1040109,"Las Palmeras de Huanchaco, Avenida Victor Larco Herrera, Huanchaco, Perú  Huanchaco, Trujillo, La Libertad",260000.0,461,3,7,Casa,HERMOSA CASA UBICADO EN CALLE LAS PALMERAS EN HUANCHACO,2004,1,0,1,1,1,0,0,1,0
CASA DE PLAYA HUANCHACO TRUJILLO,"Distrito de Huanchaco, Trujillo, La Libertad",800000.0,584,5,7,Casa,"Cálida y linda casa de playa de 5 pisos, amoblada y excelente vista panorámica.",0,1,0,0,0,0,0,0,0,0
Se Vende Amplia Casa De Playa Frente Al Mar Huanchaco,"WV6J+565 Huanchaco, Perú  Huanchaco, Trujillo, La Libertad",1200000.0,1179,5,5,Casa,"¿Estas buscando una casa amplia con vista espectacular hacia el mar, en zona tranquila y lejos del ruido?",0,0,0,0,0,0,0,0,0,0
VENDO HERMOSA CASA PLAYA EXCELENTE UBICACIONCERCA AL MAR,"Huanchaco, Trujillo, La Libertad",228.0,320,2,3,Casa,"Hermosa casa de playa a unas cuadras del mar excelente zona de huanchaco, donde puedes disfrutar de la tranquilidad en familia",2000,1,0,1,1,1,0,0,1,0
Casa en Venta en Huanchaco con Acabados de Estreno,"San Pedro 520, Huanchaco 13000, Perú  Distrito de Huanchaco, Trujillo, La Libertad",174073.0,289,4,4,Casa,¡GRAN OPORTUNIDAD!,2021,1,0,0,1,1,0,0,0,0
"En Venta casa de playa amoblada y equipada, lista para ocupar","Playa Los Lobos, Cerro Azul, Perú  Cerro Azul, Cañete, Lima",135000.0,140,2,4,Casa,Hermosa casa de 2 pisos con mirador a la playa.,2001,1,1,0,0,1,0,0,1,0
"PLAYA LOS LOBOS, KM 127 PANAMERICANA, CERRO AZUL, CAÑETE","Playa Los Lobos, Cerro Azul, Perú  Cerro Azul, Cañete, Lima",68500.0,252,1,2,Casa,OCASIÓN!!!! - CASA DE PLAYA - PLAYA LOS LOBOS - 252M2,0,0,0,0,0,0,0,0,0,0
"SE VENDE CASA DE PLAYA EN CALLE COMERCIO, CERRO AZUL","Jirón Comercio, Cerro Azul, Perú  Cerro Azul, Cañete, Lima",290000.0,200,7,5,Casa,"SE VENDE CASA DE PLAYA EN CALLE COMERCIO, CERRO AZUL",2006,1,1,0,0,1,0,0,0,0
"Se Vende Hermosa Casa de Playa en Lobitos, Cerro Azul","Playa Los Lobos, Cerro Azul, Perú  Cerro Azul, Cañete, Lima",180000.0,250,2,4,Casa,"Se Vende Hermosa Casa de Playa en Lobitos, Cerro Azul",2005,1,0,0,0,0,0,0,1,0
La Mejor Casa De Playa En Cerro Azul,"Cerro Azul, Perú  Cerro Azul, Cañete, Lima",270000.0,140,2,2,Casa,GRUPO MENACHO INVERSIONES S.A.C. - RUC:20606871946,2010,1,1,1,1,1,0,0,1,0
OCASIÓN VENDO CASA 1ra fila + DEPARTAMENTO EN TOYO SECO PUERTO FIEL 7 DORMITORIOS,"Toyo Seco, Cerro Azul, Perú  Cerro Azul, Provincia de Cañete, Gobierno Regional de Lima",260000.0,250,6,7,Casa,"Vendo casa mas departamento en playa Toyo seco puerto fiel, se ubica en 1ra fila elevada, espectacular vista al mar.",2000,1,0,0,0,1,0,0,1,0
"VENDO CASA EN PUERTO FIEL, CERRO AZUL","Puerto Fiel, Cerro Azul, Perú  Cerro Azul, Cañete, Lima",103000.0,240,5,6,Casa,CONTACTAR CON CECILIA RUIZ AL,2010,0,0,0,0,0,0,0,0,0
Venta De Linda Casa En Playa Gallardo,"Playa Gallardo, Cerro Azul, Perú  Cerro Azul, Cañete, Lima",90000.0,150,2,2,Casa,CASA EN MUY BUENA UBICACIÓN A UN PRECIO DE OCASIÓN.,1997,0,0,0,0,0,0,0,1,0
Venta de Casa de Playa - Las Arenas Asia de 225 m²,"Playa Las Arenas, Antigua Carretera Panamericana Sur, Asia, Perú  Lurin, Lima, Lima",580000.0,225,6,6,Casa,Bella Casa de Playa en,0,1,0,0,0,0,0,0,0,0
"VENDO PRECIOSA CASA 1era fila, PLAYA LAS ARENAS, ASIA","Playa Las Arenas, Antigua Carretera Panamericana Sur, Asia, Perú  Lurin, Lima, Lima",490000.0,320,6,5,Casa,"PRECIOSA CASA EN PRIMERA FILA, cuenta con 5 dormitorios cada uno con baño incluido el dormitorio principal tiene una terraza interna con hamaca y vista al mar y sunset ,dos salas una frente al mar y otra parte posterior , comedor frente al mar ,cocina ,depósito , cuarto y baño de servicio con 4 camas ,cochera asignada para dos autos. Se vende amoblada.",2008,1,0,0,1,0,0,0,1,0
MUY LINDA CASA DE PLAYA EN VENTA EN PUNTA SAL,"Punta Sal, Perú  Canoas de Punta Sal, Contralmirante Villar, Tumbes",350000.0,473,5,7,Casa,Areas,2021,1,0,0,0,0,0,0,1,0
Vendo hermosa casa en 2da fila de diseñador en playa Cerro Colorado km. 128 Panamericana Sur,"Playa Cerro Colorado, Cerro Azul, Perú  Cerro Azul, Provincia de Cañete, Gobierno Regional de Lima",370000.0,264,5,5,Casa,Se vende preciosa casa de playa en condominio Cerro Colorado en 2da fila.,2011,1,0,0,0,0,0,0,1,0
"CASA EN 2 FILA - 2 PLANTAS con 4 dormitorios - Cerro Azul, IDEAL PARA VIVIR","Cerro Azul, Cañete, Lima",220000.0,264,4,4,Casa,"CASA EN 2 FILA  - 2 PLANTAS  con 4 dormitorios - Cerro Azul, IDEAL PARA VIVIR",2013,1,0,0,0,0,0,0,0,0
SE VENDE CASA EN PLAYA CERRO COLORADO,"Cerro Azul, Provincia de Cañete, Gobierno Regional de Lima",370000.0,264,4,5,Casa,A.T. : 264 mts2,2015,1,0,0,0,0,0,0,0,0
Se Vende Casa Y Almacen En Jr.Hermanos Carcamo Paita // ID 1052653,"Paita, Paita, Piura",200000.0,450,3,6,Casa,"Se vende casona de dos pisos más almacén, en Jr. Hermanos Cárcamo de 450m2 área de terreno , distribuidos en dos partes:",0,0,1,1,1,1,0,0,0,0
ID 1040490 Vendo Casa Con Piscina Colan Lado Sur Segunda Fila Jerivera,"Colan, Paita, Piura",130000.0,660,5,7,Casa,VENDO CASA CON PISCINA EN COLÁN LADO SUR.,0,0,0,0,0,0,0,0,0,1
"Venta Casa Paita, Ciudad Del Pescador PAITA-PIURA // ID 1023619","Paita, Paita, Piura",83116.0,162,3,5,Casa,¡Oportunidad en venta¡,0,0,0,0,0,0,0,0,0,0
VENTA DE CASA EN CHILCA,"Chilca, Cañete, Lima, PER  Chilca, Cañete, Lima",150000.0,90,5,4,Casa,CONTACTO: SANDRA CACERES RIVERA,2023,1,0,0,0,1,0,0,1,0
